,,,,,,,,,,
State - All Districts,,,,,,,,,,
Kindergarten Entrance Inventory Results - Literacy Skills,,,,,,,,,,
All Years,,,,,,,,,,
,,,,,,,,,,
,,- Indicates no data,,,,,,,,
,,,,,,,Literacy Skills (%),,,
,District ID,,District Name,School Year,Number of Students Tested,,Level 1,Level 2,Level 3,
,210,,Regional School District 10,2009-10,192,,10.9,62.0,27.1,
,212,,Regional School District 12,2009-10,48,,6.3,37.5,56.3,
,213,,Regional School District 13,2009-10,118,,13.6,33.9,52.5,
,214,,Regional School District 14,2009-10,108,,7.4,38.9,53.7,
,215,,Regional School District 15,2009-10,305,,15.1,50.2,34.8,
,216,,Regional School District 16,2009-10,199,,19.1,53.3,27.6,
,217,,Regional School District 17,2009-10,175,,7.4,27.4,65.1,
,218,,Regional School District 18,2009-10,113,,16.8,45.1,38.1,
,118,,Ridgefield School District,2009-10,272,,18.8,27.9,53.3,
,119,,Rocky Hill School District,2009-10,184,,15.8,30.4,53.8,
,121,,Salem School District,2009-10,30,,26.7,36.7,36.7,
,122,,Salisbury School District,2009-10,37,,18.9,32.4,48.6,
,124,,Seymour School District,2009-10,147,,15.0,41.5,43.5,
,125,,Sharon School District,2009-10,24,,8.3,54.2,37.5,
,126,,Shelton School District,2009-10,333,,25.5,48.3,26.1,
,127,,Sherman School District,2009-10,38,,10.5,13.2,76.3,
,270,,Side By Side Community School District,2009-10,22,,22.7,36.4,40.9,
,128,,Simsbury School District,2009-10,270,,10.0,23.7,66.3,
,129,,Somers School District,2009-10,85,,14.1,15.3,70.6,
,132,,South Windsor School District,2009-10,246,,13.4,41.9,44.7,
,131,,Southington School District,2009-10,467,,27.2,49.5,23.3,
,133,,Sprague School District,2009-10,33,,18.2,30.3,51.5,
,134,,Stafford School District,2009-10,111,,33.3,35.1,31.5,
,135,,Stamford School District,2009-10,"1,293",,29.5,43.9,26.6,
,136,,Sterling School District,2009-10,43,,7.0,25.6,67.4,
,137,,Stonington School District,2009-10,151,,15.2,57.0,27.8,
,138,,Stratford School District,2009-10,542,,22.5,38.0,39.5,
,139,,Suffield School District,2009-10,159,,17.6,29.6,52.8,
,140,,Thomaston School District,2009-10,66,,30.3,39.4,30.3,
,141,,Thompson School District,2009-10,95,,24.2,50.5,25.3,
,142,,Tolland School District,2009-10,201,,13.4,50.7,35.8,
,143,,Torrington School District,2009-10,401,,35.9,34.7,29.4,
